folder,objective,method,m,steps,split,metric,layer,head,seeds,documents,mean,seed_std,parameters,training_seconds,feature_pair_ms
fits,raw,kan_signed,64,2000,test,top1_agreement,27,6,3,20,0.019108072916666666,0.0043687757994290664,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_long,kernel_nmse,14,0,3,8,0.9623419394095739,0.001660958052526624,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_long,kernel_nmse,14,6,3,8,0.8337654421726862,0.006710642001692906,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_long,kernel_nmse,27,0,3,8,1.0917929684122403,0.03407246495045309,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_long,kernel_nmse,27,6,3,8,1.0508659034967422,0.016995399299388526,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_long,attention_nmse,14,0,3,8,5227.9109351535635,9003.463342156747,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_long,attention_nmse,14,6,3,8,1186.720177213351,1627.9363420682575,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_long,attention_nmse,27,0,3,8,27.732681428392727,18.518582197412552,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_long,attention_nmse,27,6,3,8,277.65958541134995,336.5734587113076,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_long,output_nmse,14,0,3,8,23868.595210045576,40751.27401232936,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_long,output_nmse,14,6,3,8,1714.4108474254608,2067.0254553910886,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_long,output_nmse,27,0,3,8,30.695178750902414,26.783763419058296,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_long,output_nmse,27,6,3,8,217.93203622102737,291.4177638507612,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_long,row_l1,14,0,3,8,8.181701709826788,6.137894777853672,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_long,row_l1,14,6,3,8,6.8536067108313246,1.0593566552934508,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_long,row_l1,27,0,3,8,3.1486564725637436,0.498092423853744,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_long,row_l1,27,6,3,8,3.170631210009257,1.617279722680336,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_long,negative_fraction,14,0,3,8,0.25778489746153355,0.046900354851864265,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_long,negative_fraction,14,6,3,8,0.3534520175307989,0.043536360457041214,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_long,negative_fraction,27,0,3,8,0.18367515380183855,0.026825107892370307,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_long,negative_fraction,27,6,3,8,0.14817749181141457,0.040199388820657746,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_long,nonpositive_denominator_fraction,14,0,3,8,0.06754557291666667,0.048323400507211865,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_long,nonpositive_denominator_fraction,14,6,3,8,0.238525390625,0.05090375941244965,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_long,nonpositive_denominator_fraction,27,0,3,8,0.051513671875,0.03576222676156445,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_long,nonpositive_denominator_fraction,27,6,3,8,0.06258138020833333,0.08268056952818163,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_long,top1_agreement,14,0,3,8,0.7688802083333334,0.04564145701519674,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_long,top1_agreement,14,6,3,8,0.645751953125,0.04955333037053885,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_long,top1_agreement,27,0,3,8,0.023763020833333332,0.010659564773330084,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_long,top1_agreement,27,6,3,8,0.0010579427083333333,0.0001409546555638735,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,ood,kernel_nmse,14,0,3,8,0.8509446469446024,0.0013297976220432485,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,ood,kernel_nmse,14,6,3,8,0.8567651932438215,0.0036798582855348187,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,ood,kernel_nmse,27,0,3,8,0.870973490178585,0.0024328548103188415,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,ood,kernel_nmse,27,6,3,8,0.8643423790733019,0.01690468968783501,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,ood,attention_nmse,14,0,3,8,390.1875561326742,413.7032756977383,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,ood,attention_nmse,14,6,3,8,24790.42065225045,42225.8277549334,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,ood,attention_nmse,27,0,3,8,9238.817349404097,12062.67347246916,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,ood,attention_nmse,27,6,3,8,122.05580466985703,72.58126394811597,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,ood,output_nmse,14,0,3,8,2002.2079414526622,2412.141846713816,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,ood,output_nmse,14,6,3,8,39277.47317161163,66700.82349671813,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,ood,output_nmse,27,0,3,8,6664.429741351555,7020.734236729269,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,ood,output_nmse,27,6,3,8,95.80511332551639,54.17034702619616,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,ood,row_l1,14,0,3,8,4.959437057375908,0.8456758670103466,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,ood,row_l1,14,6,3,8,6.197977115710576,4.194156212782094,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,ood,row_l1,27,0,3,8,8.479554752508799,3.748438808958915,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,ood,row_l1,27,6,3,8,3.651368702451388,0.40564250831929033,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,ood,negative_fraction,14,0,3,8,0.41483839477101964,0.035751850676477556,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,ood,negative_fraction,14,6,3,8,0.31507568309704465,0.11875624274816046,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,ood,negative_fraction,27,0,3,8,0.2610261968026559,0.017864778885992964,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,ood,negative_fraction,27,6,3,8,0.22156426310539246,0.014421709738447534,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,ood,nonpositive_denominator_fraction,14,0,3,8,0.053304036458333336,0.018506975903542958,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,ood,nonpositive_denominator_fraction,14,6,3,8,0.10481770833333333,0.07000169229732478,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,ood,nonpositive_denominator_fraction,27,0,3,8,0.11385091145833333,0.030635838569365553,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,ood,nonpositive_denominator_fraction,27,6,3,8,0.11775716145833333,0.0342844492909778,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,ood,top1_agreement,14,0,3,8,0.8038736979166666,0.018280139682884403,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,ood,top1_agreement,14,6,3,8,0.7950846354166666,0.06980258989019843,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,ood,top1_agreement,27,0,3,8,0.06640625,0.005741199226711351,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,ood,top1_agreement,27,6,3,8,0.029296875,0.005044916581975543,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_block,kernel_nmse,14,0,3,20,0.5516412071883678,0.011644081933204006,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_block,kernel_nmse,14,6,3,20,0.6724698981891075,0.0030598329693416002,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_block,kernel_nmse,27,0,3,20,0.8973901182413101,0.010525388398045366,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_block,kernel_nmse,27,6,3,20,0.9338519454002382,0.029924396214013577,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_block,attention_nmse,14,0,3,20,2252.284453958273,2763.428937123121,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_block,attention_nmse,14,6,3,20,16548.429310784737,22782.998788487028,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_block,attention_nmse,27,0,3,20,3080.976467776299,1775.4947909335801,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_block,attention_nmse,27,6,3,20,1996.9059505224225,2569.04667757677,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_block,output_nmse,14,0,3,20,21584.52051031788,16200.136391030946,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_block,output_nmse,14,6,3,20,68497.50362396638,104942.32784846585,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_block,output_nmse,27,0,3,20,2548.091918349266,1348.5931497069769,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_block,output_nmse,27,6,3,20,1440.6173825025555,1571.2406332337764,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_block,row_l1,14,0,3,20,5.958826661109924,1.9684027882408308,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_block,row_l1,14,6,3,20,6.756786801417668,3.123461353468352,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_block,row_l1,27,0,3,20,8.36221596399943,0.678939778886406,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_block,row_l1,27,6,3,20,4.971119137605032,1.4647000356716515,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_block,negative_fraction,14,0,3,20,0.4393535614013672,0.037044080750344655,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_block,negative_fraction,14,6,3,20,0.29308567047119144,0.1162240233619794,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_block,negative_fraction,27,0,3,20,0.3439111073811849,0.05558340692383048,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_block,negative_fraction,27,6,3,20,0.23815371195475263,0.03378860354991116,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_block,nonpositive_denominator_fraction,14,0,3,20,0.03837890625,0.022059939487128723,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_block,nonpositive_denominator_fraction,14,6,3,20,0.06422526041666667,0.03742086750285649,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_block,nonpositive_denominator_fraction,27,0,3,20,0.2435872395833333,0.1048234351195012,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_block,nonpositive_denominator_fraction,27,6,3,20,0.14970703124999998,0.054564943588788356,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_block,top1_agreement,14,0,3,20,0.9210937499999999,0.02205993948712875,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_block,top1_agreement,14,6,3,20,0.8863606770833333,0.03742086750285651,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_block,top1_agreement,27,0,3,20,0.08463541666666667,0.019156894127459103,73888,23.08495984536906,2.089847479926215
fits,raw,kan_signed,64,2000,test_block,top1_agreement,27,6,3,20,0.060221354166666664,0.0245322011451422,73888,23.08495984536906,2.089847479926215
fits,raw,mlp_positive,64,2000,validation,kernel_nmse,14,0,3,12,0.9179695066478518,0.0006462497958330754,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,validation,kernel_nmse,14,6,3,12,0.8399725978573164,0.0028825993439018133,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,validation,kernel_nmse,27,0,3,12,0.9383983612060547,0.019777915031937682,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,validation,kernel_nmse,27,6,3,12,0.9406276179684533,0.02044504669516623,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,validation,attention_nmse,14,0,3,12,0.23481548743115532,0.009883098440800115,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,validation,attention_nmse,14,6,3,12,0.22879868352578747,0.015182396130306886,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,validation,attention_nmse,27,0,3,12,0.9613436924086677,0.013660605390943435,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,validation,attention_nmse,27,6,3,12,0.9019071294201745,0.019948156693742707,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,validation,output_nmse,14,0,3,12,0.8599978784720103,0.018344603826675486,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,validation,output_nmse,14,6,3,12,0.720669451687071,0.022496363527302728,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,validation,output_nmse,27,0,3,12,0.3399093771974246,0.015489948095040241,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,validation,output_nmse,27,6,3,12,0.4857810056871838,0.009250973622129614,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,validation,row_l1,14,0,3,12,0.6743886984056897,0.0321824713582091,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,validation,row_l1,14,6,3,12,0.9233902345101038,0.028276224800314984,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,validation,row_l1,27,0,3,12,1.2354698114924958,0.024925340410820486,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,validation,row_l1,27,6,3,12,1.1711288293202717,0.03317707476769977,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,validation,negative_fraction,14,0,3,12,0.0,0.0,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,validation,negative_fraction,14,6,3,12,0.0,0.0,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,validation,negative_fraction,27,0,3,12,0.0,0.0,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,validation,negative_fraction,27,6,3,12,0.0,0.0,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,validation,nonpositive_denominator_fraction,14,0,3,12,0.0,0.0,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,validation,nonpositive_denominator_fraction,14,6,3,12,0.0,0.0,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,validation,nonpositive_denominator_fraction,27,0,3,12,0.0,0.0,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,validation,nonpositive_denominator_fraction,27,6,3,12,0.0,0.0,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,validation,top1_agreement,14,0,3,12,0.8298611111111112,0.0004096047328163041,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,validation,top1_agreement,14,6,3,12,0.8764105902777777,0.00037587908150364126,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,validation,top1_agreement,27,0,3,12,0.03249782986111111,0.004644616910986216,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,validation,top1_agreement,27,6,3,12,0.008029513888888888,0.003600403650832695,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,test,kernel_nmse,14,0,3,20,0.9144610921541849,0.007405695403505345,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,test,kernel_nmse,14,6,3,20,0.8162978105247021,0.001368661980634008,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,test,kernel_nmse,27,0,3,20,0.9490766584873199,0.03514263562399383,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,test,kernel_nmse,27,6,3,20,0.9197946906089781,0.012510507168437962,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,test,attention_nmse,14,0,3,20,0.23093922523160773,0.010015182493913557,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,test,attention_nmse,14,6,3,20,0.21033286713063717,0.013583281191857696,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,test,attention_nmse,27,0,3,20,0.942256877819697,0.01511293352601226,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,test,attention_nmse,27,6,3,20,0.9019817322492599,0.018871111916208345,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,test,output_nmse,14,0,3,20,0.8502887924512228,0.006608279488692985,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,test,output_nmse,14,6,3,20,0.7211552873253823,0.020811577316784985,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,test,output_nmse,27,0,3,20,0.3070498536030451,0.01777717534130456,73854,10.291203749676546,0.4420266681247287
fits,raw,mlp_positive,64,2000,test,output_nmse,27,6,3,20,0.49721009085575735,0.010029204703196744,73854,10.291203749676546,0.4420266681247287
