loss,training_documents,budget_scale,method,seed,parameters,split,metric,layer,head,value
logcosh,4096,2,kan,29,147584,validation,log_mae,27,0,0.8091005023247859
logcosh,4096,2,kan,29,147584,validation,log_mae,27,6,0.8296557692938724
logcosh,4096,2,kan,47,147584,validation,log_mae,14,0,1.7195924622411667
logcosh,4096,2,kan,47,147584,validation,log_mae,14,6,1.637868754192647
logcosh,4096,2,kan,47,147584,validation,log_mae,27,0,0.7924465979146396
logcosh,4096,2,kan,47,147584,validation,log_mae,27,6,0.8204066622159449
logcosh,4096,2,kan,11,147584,validation,factor2,14,0,0.26434326171875
logcosh,4096,2,kan,11,147584,validation,factor2,14,6,0.2782745361328125
logcosh,4096,2,kan,11,147584,validation,factor2,27,0,0.541015625
logcosh,4096,2,kan,11,147584,validation,factor2,27,6,0.5186614990234375
logcosh,4096,2,kan,29,147584,validation,factor2,14,0,0.2647552490234375
logcosh,4096,2,kan,29,147584,validation,factor2,14,6,0.2826690673828125
logcosh,4096,2,kan,29,147584,validation,factor2,27,0,0.534515380859375
logcosh,4096,2,kan,29,147584,validation,factor2,27,6,0.5231781005859375
logcosh,4096,2,kan,47,147584,validation,factor2,14,0,0.2642974853515625
logcosh,4096,2,kan,47,147584,validation,factor2,14,6,0.2794036865234375
logcosh,4096,2,kan,47,147584,validation,factor2,27,0,0.542877197265625
logcosh,4096,2,kan,47,147584,validation,factor2,27,6,0.5268096923828125
logcosh,4096,2,kan,11,147584,validation,factor10,14,0,0.7295989990234375
logcosh,4096,2,kan,11,147584,validation,factor10,14,6,0.745941162109375
logcosh,4096,2,kan,11,147584,validation,factor10,27,0,0.963348388671875
logcosh,4096,2,kan,11,147584,validation,factor10,27,6,0.9564208984375
logcosh,4096,2,kan,29,147584,validation,factor10,14,0,0.72894287109375
logcosh,4096,2,kan,29,147584,validation,factor10,14,6,0.754180908203125
logcosh,4096,2,kan,29,147584,validation,factor10,27,0,0.9615325927734375
logcosh,4096,2,kan,29,147584,validation,factor10,27,6,0.9582672119140625
logcosh,4096,2,kan,47,147584,validation,factor10,14,0,0.7271575927734375
logcosh,4096,2,kan,47,147584,validation,factor10,14,6,0.74713134765625
logcosh,4096,2,kan,47,147584,validation,factor10,27,0,0.9638214111328125
logcosh,4096,2,kan,47,147584,validation,factor10,27,6,0.95989990234375
logcosh,4096,2,kan,11,147584,validation,raw_nmse,14,0,0.8179208648555305
logcosh,4096,2,kan,11,147584,validation,raw_nmse,14,6,0.8972829121443902
logcosh,4096,2,kan,11,147584,validation,raw_nmse,27,0,0.9586250073422805
logcosh,4096,2,kan,11,147584,validation,raw_nmse,27,6,0.9812919756006898
logcosh,4096,2,kan,29,147584,validation,raw_nmse,14,0,0.8669685284857322
logcosh,4096,2,kan,29,147584,validation,raw_nmse,14,6,0.9264693571914747
logcosh,4096,2,kan,29,147584,validation,raw_nmse,27,0,0.9571435309847557
logcosh,4096,2,kan,29,147584,validation,raw_nmse,27,6,0.9821153751017032
logcosh,4096,2,kan,47,147584,validation,raw_nmse,14,0,0.8716567163300885
logcosh,4096,2,kan,47,147584,validation,raw_nmse,14,6,0.8426363410430627
logcosh,4096,2,kan,47,147584,validation,raw_nmse,27,0,0.9522679189415639
logcosh,4096,2,kan,47,147584,validation,raw_nmse,27,6,0.9823150018716309
logcosh,4096,2,kan,11,147584,validation,normalized_idiv,14,0,2.7798528213116778
logcosh,4096,2,kan,11,147584,validation,normalized_idiv,14,6,3.191772650646691
logcosh,4096,2,kan,11,147584,validation,normalized_idiv,27,0,1.4257966681148044
logcosh,4096,2,kan,11,147584,validation,normalized_idiv,27,6,1.8446319893671228
logcosh,4096,2,kan,29,147584,validation,normalized_idiv,14,0,2.9890649128086144
logcosh,4096,2,kan,29,147584,validation,normalized_idiv,14,6,3.297273561160724
logcosh,4096,2,kan,29,147584,validation,normalized_idiv,27,0,1.4339213421951293
logcosh,4096,2,kan,29,147584,validation,normalized_idiv,27,6,1.8571828274441557
logcosh,4096,2,kan,47,147584,validation,normalized_idiv,14,0,3.036134917734279
logcosh,4096,2,kan,47,147584,validation,normalized_idiv,14,6,2.9814996689828237
logcosh,4096,2,kan,47,147584,validation,normalized_idiv,27,0,1.3915261099356269
logcosh,4096,2,kan,47,147584,validation,normalized_idiv,27,6,1.8816973460126478
logcosh,4096,2,kan,11,147584,test,logcosh,14,0,1.1669085616952732
logcosh,4096,2,kan,11,147584,test,logcosh,14,6,1.1290721469971452
logcosh,4096,2,kan,11,147584,test,logcosh,27,0,0.38264547228220736
logcosh,4096,2,kan,11,147584,test,logcosh,27,6,0.41402628202354835
logcosh,4096,2,kan,29,147584,test,logcosh,14,0,1.1687536033935406
logcosh,4096,2,kan,29,147584,test,logcosh,14,6,1.1037089818969903
logcosh,4096,2,kan,29,147584,test,logcosh,27,0,0.38917651514863927
logcosh,4096,2,kan,29,147584,test,logcosh,27,6,0.40818927271451905
logcosh,4096,2,kan,47,147584,test,logcosh,14,0,1.1762256331644059
logcosh,4096,2,kan,47,147584,test,logcosh,14,6,1.1195423956038835
logcosh,4096,2,kan,47,147584,test,logcosh,27,0,0.3797441458527582
logcosh,4096,2,kan,47,147584,test,logcosh,27,6,0.3992901339915835
logcosh,4096,2,kan,11,147584,test,log_mae,14,0,1.7096226035105389
logcosh,4096,2,kan,11,147584,test,log_mae,14,6,1.6672499324866505
logcosh,4096,2,kan,11,147584,test,log_mae,27,0,0.7933213526145405
logcosh,4096,2,kan,11,147584,test,log_mae,27,6,0.8357331587406073
logcosh,4096,2,kan,29,147584,test,log_mae,14,0,1.7114105674609306
logcosh,4096,2,kan,29,147584,test,log_mae,14,6,1.6392276126565077
logcosh,4096,2,kan,29,147584,test,log_mae,27,0,0.802746390256068
logcosh,4096,2,kan,29,147584,test,log_mae,27,6,0.8282312623029325
logcosh,4096,2,kan,47,147584,test,log_mae,14,0,1.71934214976865
logcosh,4096,2,kan,47,147584,test,log_mae,14,6,1.6571884983450884
logcosh,4096,2,kan,47,147584,test,log_mae,27,0,0.7897418910286566
logcosh,4096,2,kan,47,147584,test,log_mae,27,6,0.8170543680904135
logcosh,4096,2,kan,11,147584,test,factor2,14,0,0.26560211181640625
logcosh,4096,2,kan,11,147584,test,factor2,14,6,0.27523040771484375
logcosh,4096,2,kan,11,147584,test,factor2,27,0,0.543914794921875
logcosh,4096,2,kan,11,147584,test,factor2,27,6,0.5180282592773438
logcosh,4096,2,kan,29,147584,test,factor2,14,0,0.26617431640625
logcosh,4096,2,kan,29,147584,test,factor2,14,6,0.2791748046875
logcosh,4096,2,kan,29,147584,test,factor2,27,0,0.5389404296875
logcosh,4096,2,kan,29,147584,test,factor2,27,6,0.5225067138671875
logcosh,4096,2,kan,47,147584,test,factor2,14,0,0.26425933837890625
logcosh,4096,2,kan,47,147584,test,factor2,14,6,0.27643585205078125
logcosh,4096,2,kan,47,147584,test,factor2,27,0,0.5457611083984375
logcosh,4096,2,kan,47,147584,test,factor2,27,6,0.5283966064453125
logcosh,4096,2,kan,11,147584,test,factor10,14,0,0.7297744750976562
logcosh,4096,2,kan,11,147584,test,factor10,14,6,0.73968505859375
logcosh,4096,2,kan,11,147584,test,factor10,27,0,0.9638900756835938
logcosh,4096,2,kan,11,147584,test,factor10,27,6,0.9567031860351562
logcosh,4096,2,kan,29,147584,test,factor10,14,0,0.7288589477539062
logcosh,4096,2,kan,29,147584,test,factor10,14,6,0.7477798461914062
logcosh,4096,2,kan,29,147584,test,factor10,27,0,0.9628829956054688
logcosh,4096,2,kan,29,147584,test,factor10,27,6,0.9586029052734375
logcosh,4096,2,kan,47,147584,test,factor10,14,0,0.7273712158203125
logcosh,4096,2,kan,47,147584,test,factor10,14,6,0.7422714233398438
logcosh,4096,2,kan,47,147584,test,factor10,27,0,0.96502685546875
logcosh,4096,2,kan,47,147584,test,factor10,27,6,0.9610061645507812
logcosh,4096,2,kan,11,147584,test,raw_nmse,14,0,0.9318906455842658
logcosh,4096,2,kan,11,147584,test,raw_nmse,14,6,0.9974753328148888
logcosh,4096,2,kan,11,147584,test,raw_nmse,27,0,0.9893402219826
logcosh,4096,2,kan,11,147584,test,raw_nmse,27,6,0.9770364075545482
logcosh,4096,2,kan,29,147584,test,raw_nmse,14,0,0.9505735225697284
logcosh,4096,2,kan,29,147584,test,raw_nmse,14,6,0.9982199811912098
logcosh,4096,2,kan,29,147584,test,raw_nmse,27,0,0.9894736479303186
logcosh,4096,2,kan,29,147584,test,raw_nmse,27,6,0.9778543866201085
logcosh,4096,2,kan,47,147584,test,raw_nmse,14,0,0.9523263582264002
logcosh,4096,2,kan,47,147584,test,raw_nmse,14,6,0.9961373482908221
logcosh,4096,2,kan,47,147584,test,raw_nmse,27,0,0.9884906797589665
logcosh,4096,2,kan,47,147584,test,raw_nmse,27,6,0.9785510476044554
logcosh,4096,2,kan,11,147584,test,normalized_idiv,14,0,4.6927273878492555
logcosh,4096,2,kan,11,147584,test,normalized_idiv,14,6,7.454377016059849
logcosh,4096,2,kan,11,147584,test,normalized_idiv,27,0,2.052512484206509
logcosh,4096,2,kan,11,147584,test,normalized_idiv,27,6,1.873980009635413
logcosh,4096,2,kan,29,147584,test,normalized_idiv,14,0,4.947747657036022
logcosh,4096,2,kan,29,147584,test,normalized_idiv,14,6,7.605652524807267
logcosh,4096,2,kan,29,147584,test,normalized_idiv,27,0,2.096998381934908
logcosh,4096,2,kan,29,147584,test,normalized_idiv,27,6,1.8944307954931767
logcosh,4096,2,kan,47,147584,test,normalized_idiv,14,0,5.028833445250409
logcosh,4096,2,kan,47,147584,test,normalized_idiv,14,6,7.35358083820906
logcosh,4096,2,kan,47,147584,test,normalized_idiv,27,0,2.0608957695961294
logcosh,4096,2,kan,47,147584,test,normalized_idiv,27,6,1.9705163553336331
logcosh,4096,2,kan,11,147584,test_block,attention_nmse,14,0,0.08589626848697662
logcosh,4096,2,kan,11,147584,test_block,attention_nmse,14,6,0.16605280339717865
logcosh,4096,2,kan,11,147584,test_block,attention_nmse,27,0,0.6017000079154968
logcosh,4096,2,kan,11,147584,test_block,attention_nmse,27,6,0.608401358127594
logcosh,4096,2,kan,29,147584,test_block,attention_nmse,14,0,0.08149264752864838
logcosh,4096,2,kan,29,147584,test_block,attention_nmse,14,6,0.12857867777347565
logcosh,4096,2,kan,29,147584,test_block,attention_nmse,27,0,0.6121918559074402
logcosh,4096,2,kan,29,147584,test_block,attention_nmse,27,6,0.600724458694458
logcosh,4096,2,kan,47,147584,test_block,attention_nmse,14,0,0.08094074577093124
logcosh,4096,2,kan,47,147584,test_block,attention_nmse,14,6,0.21518480777740479
logcosh,4096,2,kan,47,147584,test_block,attention_nmse,27,0,0.6019784212112427
logcosh,4096,2,kan,47,147584,test_block,attention_nmse,27,6,0.5940327644348145
logcosh,4096,2,kan,11,147584,test_block,output_nmse,14,0,0.903109073638916
logcosh,4096,2,kan,11,147584,test_block,output_nmse,14,6,0.4957718849182129
logcosh,4096,2,kan,11,147584,test_block,output_nmse,27,0,0.19735172390937805
logcosh,4096,2,kan,11,147584,test_block,output_nmse,27,6,0.3271452784538269
logcosh,4096,2,kan,29,147584,test_block,output_nmse,14,0,0.878311812877655
logcosh,4096,2,kan,29,147584,test_block,output_nmse,14,6,0.42707329988479614
logcosh,4096,2,kan,29,147584,test_block,output_nmse,27,0,0.20040000975131989
logcosh,4096,2,kan,29,147584,test_block,output_nmse,27,6,0.3206101059913635
logcosh,4096,2,kan,47,147584,test_block,output_nmse,14,0,0.8757817149162292
logcosh,4096,2,kan,47,147584,test_block,output_nmse,14,6,0.5874484777450562
logcosh,4096,2,kan,47,147584,test_block,output_nmse,27,0,0.19779512286186218
logcosh,4096,2,kan,47,147584,test_block,output_nmse,27,6,0.30932724475860596
logcosh,4096,2,kan,11,147584,test_block,row_l1,14,0,0.22949790954589844
logcosh,4096,2,kan,11,147584,test_block,row_l1,14,6,0.4948144853115082
logcosh,4096,2,kan,11,147584,test_block,row_l1,27,0,0.7131990194320679
logcosh,4096,2,kan,11,147584,test_block,row_l1,27,6,0.7268850207328796
logcosh,4096,2,kan,29,147584,test_block,row_l1,14,0,0.23232205212116241
logcosh,4096,2,kan,29,147584,test_block,row_l1,14,6,0.4869704246520996
logcosh,4096,2,kan,29,147584,test_block,row_l1,27,0,0.7229164838790894
logcosh,4096,2,kan,29,147584,test_block,row_l1,27,6,0.7176741361618042
logcosh,4096,2,kan,47,147584,test_block,row_l1,14,0,0.23399412631988525
logcosh,4096,2,kan,47,147584,test_block,row_l1,14,6,0.51369309425354
logcosh,4096,2,kan,47,147584,test_block,row_l1,27,0,0.709213137626648
logcosh,4096,2,kan,47,147584,test_block,row_l1,27,6,0.7082667946815491
logcosh,4096,2,kan,11,147584,test_block,raw_nmse,14,0,0.932520689479637
logcosh,4096,2,kan,11,147584,test_block,raw_nmse,14,6,0.9967694575019294
logcosh,4096,2,kan,11,147584,test_block,raw_nmse,27,0,0.9781899665317437
logcosh,4096,2,kan,11,147584,test_block,raw_nmse,27,6,0.9761516452054363
logcosh,4096,2,kan,29,147584,test_block,raw_nmse,14,0,0.9510277206554383
logcosh,4096,2,kan,29,147584,test_block,raw_nmse,14,6,0.9976970184179788
logcosh,4096,2,kan,29,147584,test_block,raw_nmse,27,0,0.9777888076941234
logcosh,4096,2,kan,29,147584,test_block,raw_nmse,27,6,0.9775559956607519
logcosh,4096,2,kan,47,147584,test_block,raw_nmse,14,0,0.952755220827179
logcosh,4096,2,kan,47,147584,test_block,raw_nmse,14,6,0.9951209641540837
logcosh,4096,2,kan,47,147584,test_block,raw_nmse,27,0,0.9750570380605668
logcosh,4096,2,kan,47,147584,test_block,raw_nmse,27,6,0.9776568561705508
logcosh,512,1,kan,11,73856,train,logcosh,14,0,1.37610407157095
logcosh,512,1,kan,11,73856,train,logcosh,14,6,1.4031182885304498
logcosh,512,1,kan,11,73856,train,logcosh,27,0,0.6812438541529859
logcosh,512,1,kan,11,73856,train,logcosh,27,6,0.6906548027561725
logcosh,512,1,kan,29,73856,train,logcosh,14,0,1.372665033658142
logcosh,512,1,kan,29,73856,train,logcosh,14,6,1.3995082095302513
logcosh,512,1,kan,29,73856,train,logcosh,27,0,0.6826607891007763
logcosh,512,1,kan,29,73856,train,logcosh,27,6,0.6826221002816775
logcosh,512,1,kan,47,73856,train,logcosh,14,0,1.3720427550120526
logcosh,512,1,kan,47,73856,train,logcosh,14,6,1.394809179235446
logcosh,512,1,kan,47,73856,train,logcosh,27,0,0.6827214031762607
logcosh,512,1,kan,47,73856,train,logcosh,27,6,0.6928950440029985
logcosh,512,1,kan,11,73856,train,log_mae,14,0,1.932528792343545
logcosh,512,1,kan,11,73856,train,log_mae,14,6,1.9625828395461633
logcosh,512,1,kan,11,73856,train,log_mae,27,0,1.1614427829328091
logcosh,512,1,kan,11,73856,train,log_mae,27,6,1.1732035349872625
logcosh,512,1,kan,29,73856,train,log_mae,14,0,1.9293413111364668
logcosh,512,1,kan,29,73856,train,log_mae,14,6,1.9586373883195358
logcosh,512,1,kan,29,73856,train,log_mae,27,0,1.1639260571843881
logcosh,512,1,kan,29,73856,train,log_mae,27,6,1.1642729594140753
logcosh,512,1,kan,47,73856,train,log_mae,14,0,1.9285467714886533
logcosh,512,1,kan,47,73856,train,log_mae,14,6,1.9542220166000754
logcosh,512,1,kan,47,73856,train,log_mae,27,0,1.1640867446823766
logcosh,512,1,kan,47,73856,train,log_mae,27,6,1.1768005925520142
logcosh,512,1,kan,11,73856,train,factor2,14,0,0.23976898193359375
logcosh,512,1,kan,11,73856,train,factor2,14,6,0.2339630126953125
logcosh,512,1,kan,11,73856,train,factor2,27,0,0.39194488525390625
logcosh,512,1,kan,11,73856,train,factor2,27,6,0.38695526123046875
logcosh,512,1,kan,29,73856,train,factor2,14,0,0.23944091796875
logcosh,512,1,kan,29,73856,train,factor2,14,6,0.23490142822265625
logcosh,512,1,kan,29,73856,train,factor2,27,0,0.38985443115234375
logcosh,512,1,kan,29,73856,train,factor2,27,6,0.3881072998046875
logcosh,512,1,kan,47,73856,train,factor2,14,0,0.24048995971679688
logcosh,512,1,kan,47,73856,train,factor2,14,6,0.23392105102539062
logcosh,512,1,kan,47,73856,train,factor2,27,0,0.3890953063964844
logcosh,512,1,kan,47,73856,train,factor2,27,6,0.3832893371582031
logcosh,512,1,kan,11,73856,train,factor10,14,0,0.6750755310058594
logcosh,512,1,kan,11,73856,train,factor10,14,6,0.66485595703125
logcosh,512,1,kan,11,73856,train,factor10,27,0,0.8805046081542969
logcosh,512,1,kan,11,73856,train,factor10,27,6,0.8767051696777344
logcosh,512,1,kan,29,73856,train,factor10,14,0,0.6744842529296875
logcosh,512,1,kan,29,73856,train,factor10,14,6,0.6660652160644531
logcosh,512,1,kan,29,73856,train,factor10,27,0,0.8802223205566406
logcosh,512,1,kan,29,73856,train,factor10,27,6,0.8799362182617188
logcosh,512,1,kan,47,73856,train,factor10,14,0,0.6749725341796875
logcosh,512,1,kan,47,73856,train,factor10,14,6,0.66619873046875
logcosh,512,1,kan,47,73856,train,factor10,27,0,0.8802261352539062
logcosh,512,1,kan,47,73856,train,factor10,27,6,0.8768692016601562
logcosh,512,1,kan,11,73856,train,raw_nmse,14,0,0.9998069626247457
logcosh,512,1,kan,11,73856,train,raw_nmse,14,6,0.9999640928450795
logcosh,512,1,kan,11,73856,train,raw_nmse,27,0,0.9942676361418006
logcosh,512,1,kan,11,73856,train,raw_nmse,27,6,0.99062418326607
logcosh,512,1,kan,29,73856,train,raw_nmse,14,0,0.9996160643954592
logcosh,512,1,kan,29,73856,train,raw_nmse,14,6,0.9999674784913893
logcosh,512,1,kan,29,73856,train,raw_nmse,27,0,0.9947381703344389
logcosh,512,1,kan,29,73856,train,raw_nmse,27,6,0.9896260583068334
logcosh,512,1,kan,47,73856,train,raw_nmse,14,0,0.9997279414146112
logcosh,512,1,kan,47,73856,train,raw_nmse,14,6,0.9999454828893982
logcosh,512,1,kan,47,73856,train,raw_nmse,27,0,0.9946092227989061
logcosh,512,1,kan,47,73856,train,raw_nmse,27,6,0.9918433001118986
logcosh,512,1,kan,11,73856,train,normalized_idiv,14,0,8.98750270587968
logcosh,512,1,kan,11,73856,train,normalized_idiv,14,6,8.03339121016254
logcosh,512,1,kan,11,73856,train,normalized_idiv,27,0,2.8449907123735647
logcosh,512,1,kan,11,73856,train,normalized_idiv,27,6,2.762117712142734
logcosh,512,1,kan,29,73856,train,normalized_idiv,14,0,8.534472626087936
logcosh,512,1,kan,29,73856,train,normalized_idiv,14,6,8.166433257375296
logcosh,512,1,kan,29,73856,train,normalized_idiv,27,0,2.8401904042169823
logcosh,512,1,kan,29,73856,train,normalized_idiv,27,6,2.6563325685412584
logcosh,512,1,kan,47,73856,train,normalized_idiv,14,0,8.840780266185716
logcosh,512,1,kan,47,73856,train,normalized_idiv,14,6,7.753847660205778
logcosh,512,1,kan,47,73856,train,normalized_idiv,27,0,2.8386730160980016
logcosh,512,1,kan,47,73856,train,normalized_idiv,27,6,2.7767092689826907
logcosh,512,1,kan,11,73856,validation,logcosh,14,0,1.3801190345042116
logcosh,512,1,kan,11,73856,validation,logcosh,14,6,1.4095589966164406
logcosh,512,1,kan,11,73856,validation,logcosh,27,0,0.6847777140501683
logcosh,512,1,kan,11,73856,validation,logcosh,27,6,0.6970580794117942
logcosh,512,1,kan,29,73856,validation,logcosh,14,0,1.3795356343400542
logcosh,512,1,kan,29,73856,validation,logcosh,14,6,1.4068669936907177
logcosh,512,1,kan,29,73856,validation,logcosh,27,0,0.6855454182247696
logcosh,512,1,kan,29,73856,validation,logcosh,27,6,0.6897304674483247
logcosh,512,1,kan,47,73856,validation,logcosh,14,0,1.3773119815155765
logcosh,512,1,kan,47,73856,validation,logcosh,14,6,1.4003994647282625
logcosh,512,1,kan,47,73856,validation,logcosh,27,0,0.6859567515215439
logcosh,512,1,kan,47,73856,validation,logcosh,27,6,0.7001058554430976
logcosh,512,1,kan,11,73856,validation,log_mae,14,0,1.9371219127971244
logcosh,512,1,kan,11,73856,validation,log_mae,14,6,1.9695025812246119
logcosh,512,1,kan,11,73856,validation,log_mae,27,0,1.165630245671577
logcosh,512,1,kan,11,73856,validation,log_mae,27,6,1.1817189283482805
logcosh,512,1,kan,29,73856,validation,log_mae,14,0,1.93708636720487
logcosh,512,1,kan,29,73856,validation,log_mae,14,6,1.9663096385113992
logcosh,512,1,kan,29,73856,validation,log_mae,27,0,1.1672465341884748
logcosh,512,1,kan,29,73856,validation,log_mae,27,6,1.1735385683378063
logcosh,512,1,kan,47,73856,validation,log_mae,14,0,1.9344389454237216
logcosh,512,1,kan,47,73856,validation,log_mae,14,6,1.959497251980162
logcosh,512,1,kan,47,73856,validation,log_mae,27,0,1.1679115874306603
logcosh,512,1,kan,47,73856,validation,log_mae,27,6,1.186238042361739
logcosh,512,1,kan,11,73856,validation,factor2,14,0,0.2386474609375
logcosh,512,1,kan,11,73856,validation,factor2,14,6,0.23284912109375
logcosh,512,1,kan,11,73856,validation,factor2,27,0,0.3906707763671875
logcosh,512,1,kan,11,73856,validation,factor2,27,6,0.380401611328125
logcosh,512,1,kan,29,73856,validation,factor2,14,0,0.2381591796875
logcosh,512,1,kan,29,73856,validation,factor2,14,6,0.234832763671875
logcosh,512,1,kan,29,73856,validation,factor2,27,0,0.3896026611328125
logcosh,512,1,kan,29,73856,validation,factor2,27,6,0.383270263671875
logcosh,512,1,kan,47,73856,validation,factor2,14,0,0.2385711669921875
logcosh,512,1,kan,47,73856,validation,factor2,14,6,0.2342987060546875
logcosh,512,1,kan,47,73856,validation,factor2,27,0,0.387939453125
logcosh,512,1,kan,47,73856,validation,factor2,27,6,0.3783111572265625
